time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,,
0.116113586,215,153,06241902_proc_01746.png,5.981317997,77,73,171.1244347,1,,,17658.89231,1746,.png,0.116113586
0.116180089,213,143,06241902_proc_01747.png,4.254125118,76,69,25.73548514,1,,,16474.51188,1747,.png,0.116180089
0.116246592,212,139,06241902_proc_01748.png,3.020106316,94,77,62.289645,1,,,22738.84763,1748,.png,0.116246592
0.116313094,212,139,06241902_proc_01749.png,2.164999247,62,53,101.9433551,1,,,10323.27346,1749,.png,0.116313094
0.116313094,212,145,06241902_proc_01749.png,2.194880247,61,54,96.08352405,1,,,10348.4062,1749,.png,0.116313094
0.116379597,201,138,06241902_proc_01750.png,2.026596308,55,42,179.5098762,1,,,7257.07903,1750,.png,0.116379597
0.1164461,202,139,06241902_proc_01751.png,2.484526396,62,50,131.5122241,1,,,9738.937226,1751,.png,0.1164461
0.116512602,201,136,06241902_proc_01752.png,3.551739693,73,65,56.1256315,1,,,14906.85714,1752,.png,0.116512602
0.116579105,205,136,06241902_proc_01753.png,5.269320011,77,71,108.6110609,1,,,17175.08704,1753,.png,0.116579105
0.116645608,206,138,06241902_proc_01754.png,6.224934101,80,74,103.1302985,1,,,18598.22851,1754,.png,0.116645608
0.11671211,207,140,06241902_proc_01755.png,6.339218616,80,75,111.6722355,1,,,18849.55592,1755,.png,0.11671211
0.116778613,208,145,06241902_proc_01756.png,7.114719391,81,75,106.0982274,1,,,19085.17537,1756,.png,0.116778613
0.116845115,211,147,06241902_proc_01757.png,6.117725372,82,74,97.1053545,1,,,19063.18422,1757,.png,0.116845115
0.116911618,211,148,06241902_proc_01758.png,5.142252445,75,68,81.0160771,1,,,16022.12253,1758,.png,0.116911618
0.116978121,211,150,06241902_proc_01759.png,5.085815907,75,67,77.96965564,1,,,15786.50308,1759,.png,0.116978121
0.117044623,209,146,06241902_proc_01760.png,4.739933491,77,68,85.5034226,1,,,16449.37913,1760,.png,0.117044623
0.117111126,209,140,06241902_proc_01761.png,3.556460381,74,68,96.74780092,1,,,15808.49423,1761,.png,0.117111126
0.117177629,204,137,06241902_proc_01762.png,2.909026384,72,57,75.49429946,1,,,12893.09625,1762,.png,0.117177629
0.117244131,216,133,06241902_proc_01763.png,1.998939276,63,35,45.26775833,1,,,6927.211801,1763,.png,0.117244131
0.117377136,220,166,06241902_proc_01765.png,1.61643219,61,41,77.79191363,1,,,7857.123227,1765,.png,0.117377136
0.117443639,221,144,06241902_proc_01766.png,3.066254377,70,59,71.20879289,1,,,12974.77766,1766,.png,0.117443639
0.117510142,220,143,06241902_proc_01767.png,3.879368305,74,67,56.29865386,1,,,15576.01638,1767,.png,0.117510142
0.117576644,216,147,06241902_proc_01768.png,5.144734383,75,69,5.153222769,1,,,16257.74198,1768,.png,0.117576644
0.117643147,214,147,06241902_proc_01769.png,5.782970428,74,72,14.22964473,1,,,16738.40566,1769,.png,0.117643147
0.11770965,215,147,06241902_proc_01770.png,5.603719711,76,71,118.3409522,1,,,16952.03396,1770,.png,0.11770965
0.117776152,216,150,06241902_proc_01771.png,5.068996429,74,67,114.0084334,1,,,15576.01638,1771,.png,0.117776152
0.117842655,215,153,06241902_proc_01772.png,6.243639946,74,68,127.2575012,1,,,15808.49423,1772,.png,0.117842655
0.117909157,214,153,06241902_proc_01773.png,6.015272141,76,69,127.993297,1,,,16474.51188,1773,.png,0.117909157
0.11797566,213,156,06241902_proc_01774.png,4.702346802,73,62,25.2681875,1,,,14218.84835,1774,.png,0.11797566
0.118042163,213,156,06241902_proc_01775.png,3.881957293,71,63,55.04125701,1,,,14052.34394,1775,.png,0.118042163
0.118108665,210,154,06241902_proc_01776.png,2.382123709,67,61,92.23022501,1,,,12839.68918,1776,.png,0.118108665
0.118175168,203,146,06241902_proc_01777.png,1.635174513,67,60,104.8290895,1,,,12629.20247,1777,.png,0.118175168
0.118241671,208,137,06241902_proc_01778.png,1.86079073,57,44,132.3740676,1,,,7879.114375,1778,.png,0.118241671
0.118308173,208,156,06241902_proc_01779.png,2.801732063,58,53,161.8486323,1,,,9657.255817,1779,.png,0.118308173
0.118374676,208,147,06241902_proc_01780.png,4.134508133,63,57,165.029699,1,,,11281.45922,1780,.png,0.118374676
0.118441178,208,144,06241902_proc_01781.png,4.708259583,66,61,59.46675514,1,,,12648.05202,1781,.png,0.118441178
0.118507681,209,139,06241902_proc_01782.png,4.737922668,75,62,170.0177776,1,,,14608.40584,1782,.png,0.118507681
0.118574184,209,140,06241902_proc_01783.png,4.944559097,77,66,153.040002,1,,,15965.57387,1783,.png,0.118574184
0.118640686,211,140,06241902_proc_01784.png,5.663752079,81,67,163.89056,1,,,17049.42333,1784,.png,0.118640686
0.118707189,213,145,06241902_proc_01785.png,5.579161644,78,69,157.2982783,1,,,16908.05166,1785,.png,0.118707189
0.118773692,212,147,06241902_proc_01786.png,5.844342232,74,68,142.1287218,1,,,15808.49423,1786,.png,0.118773692
0.118840194,212,148,06241902_proc_01787.png,6.522137642,75,69,109.9259747,1,,,16257.74198,1787,.png,0.118840194
0.118906697,209,146,06241902_proc_01788.png,4.686723709,73,67,121.1502841,1,,,15365.52967,1788,.png,0.118906697
0.118973199,210,150,06241902_proc_01789.png,4.145218372,77,67,161.3297018,1,,,16207.4765,1789,.png,0.118973199
0.119039702,210,149,06241902_proc_01790.png,2.65788269,84,53,3.17270718,1,,,13986.37049,1790,.png,0.119039702
0.11923921,214,160,06241902_proc_01793.png,1.706969976,81,46,177.993109,1,,,11705.57423,1793,.png,0.11923921
0.119305713,215,158,06241902_proc_01794.png,3.158218622,78,65,112.8158005,1,,,15927.87475,1794,.png,0.119305713
0.119372215,214,153,06241902_proc_01795.png,3.04217124,71,65,148.7475884,1,,,14498.4501,1795,.png,0.119372215
0.119438718,215,146,06241902_proc_01796.png,4.42610836,69,63,154.5818403,1,,,13656.50327,1796,.png,0.119438718
0.11950522,214,148,06241902_proc_01797.png,6.279642105,78,74,177.439345,1,,,18133.2728,1797,.png,0.11950522
0.119571723,214,148,06241902_proc_01798.png,7.003341198,79,74,163.6464405,1,,,18365.75065,1798,.png,0.119571723
0.119638226,213,147,06241902_proc_01799.png,6.668302536,77,70,123.8941624,1,,,16933.1844,1799,.png,0.119638226
0.119704728,213,149,06241902_proc_01800.png,6.048299789,81,72,166.2904699,1,,,18321.76836,1800,.png,0.119704728
0.119771231,210,150,06241902_proc_01801.png,5.516901016,77,71,175.9074249,1,,,17175.08704,1801,.png,0.119771231
0.119837734,210,156,06241902_proc_01802.png,4.772270679,81,73,5.744927179,1,,,18576.23736,1802,.png,0.119837734
0.119904236,208,156,06241902_proc_01803.png,4.089128494,78,74,0.691050739,1,,,18133.2728,1803,.png,0.119904236
0.119970739,208,158,06241902_proc_01804.png,2.837167263,63,58,116.2275756,1,,,11479.37956,1804,.png,0.119970739
0.120037241,210,167,06241902_proc_01805.png,2.018401384,63,54,116.1111004,1,,,10687.69821,1805,.png,0.120037241
0.120170247,213,151,06241902_proc_01807.png,1.704187632,51,48,106.4200523,1,,,7690.618816,1807,.png,0.120170247
0.120236749,208,153,06241902_proc_01808.png,3.114347458,69,65,114.2972275,1,,,14090.04305,1808,.png,0.120236749
0.120303252,210,147,06241902_proc_01809.png,3.534086704,67,63,114.2672703,1,,,13260.66259,1809,.png,0.120303252
0.120369755,213,147,06241902_proc_01810.png,4.394514084,74,66,162.396048,1,,,15343.53852,1810,.png,0.120369755
0.120436257,216,144,06241902_proc_01811.png,4.777569294,73,71,144.1031827,1,,,16282.87472,1811,.png,0.120436257
0.12050276,214,143,06241902_proc_01812.png,5.699958324,76,74,110.0936491,1,,,17668.31708,1812,.png,0.12050276
0.120569262,214,143,06241902_proc_01813.png,7.113112926,79,76,130.5286257,1,,,18862.12229,1813,.png,0.120569262
0.120635765,214,142,06241902_proc_01814.png,6.757345676,78,75,154.8966711,1,,,18378.31702,1814,.png,0.120635765
0.120702268,214,145,06241902_proc_01815.png,5.870664597,76,74,62.01112355,1,,,17668.31708,1815,.png,0.120702268
0.12076877,215,148,06241902_proc_01816.png,5.37774229,75,71,21.92806108,1,,,16728.98088,1816,.png,0.12076877
0.120835273,216,149,06241902_proc_01817.png,4.603929043,76,70,27.91260282,1,,,16713.27292,1817,.png,0.120835273
0.120901776,219,151,06241902_proc_01818.png,3.054614782,75,61,33.56262751,1,,,14372.78639,1818,.png,0.120901776
0.120968278,215,157,06241902_proc_01819.png,1.792235851,67,49,0.515955905,1,,,10313.84868,1819,.png,0.120968278
0.121034781,220,159,06241902_proc_01820.png,1.78181386,55,41,27.1414608,1,,,7084.291434,1820,.png,0.121034781
0.121101284,230,155,06241902_proc_01821.png,1.809243679,50,43,57.43098994,1,,,6754.424205,1821,.png,0.121101284
0.121167786,215,160,06241902_proc_01822.png,2.695445299,78,66,125.2903179,1,,,16172.91898,1822,.png,0.121167786
0.121234289,214,159,06241902_proc_01823.png,3.902476072,75,65,20.39238696,1,,,15315.26419,1823,.png,0.121234289
0.121300791,215,154,06241902_proc_01824.png,4.357525826,71,68,2.445700777,1,,,15167.60933,1824,.png,0.121300791
0.121367294,216,153,06241902_proc_01825.png,4.956280708,78,75,122.4698084,1,,,18378.31702,1825,.png,0.121367294
0.121433797,214,149,06241902_proc_01826.png,5.188819885,78,74,170.3795377,1,,,18133.2728,1826,.png,0.121433797
0.121500299,213,145,06241902_proc_01827.png,5.436460972,75,72,60.66840398,1,,,16964.60033,1827,.png,0.121500299
0.121566802,213,145,06241902_proc_01828.png,5.319705486,76,72,47.04370655,1,,,17190.795,1828,.png,0.121566802
0.121633305,212,146,06241902_proc_01829.png,5.067000389,80,74,131.2195266,1,,,18598.22851,1829,.png,0.121633305
0.121699807,210,146,06241902_proc_01830.png,6.015463829,81,74,128.5231284,1,,,18830.70637,1830,.png,0.121699807
0.12176631,207,151,06241902_proc_01831.png,4.34717989,74,69,141.2172297,1,,,16040.97209,1831,.png,0.12176631
0.121832812,205,157,06241902_proc_01832.png,3.88756609,75,68,179.8912921,1,,,16022.12253,1832,.png,0.121832812
0.121899315,201,163,06241902_proc_01833.png,2.647452831,77,60,5.191146114,1,,,14514.15806,1833,.png,0.121899315
0.122098823,216,146,06241902_proc_01836.png,2.397809029,65,56,71.9970377,1,,,11435.39726,1836,.png,0.122098823
0.122165326,211,149,06241902_proc_01837.png,2.870149136,84,67,119.7286213,1,,,17680.88345,1837,.png,0.122165326
0.122231828,212,153,06241902_proc_01838.png,3.833467007,76,65,149.8737329,1,,,15519.46771,1838,.png,0.122231828
0.122298331,212,148,06241902_proc_01839.png,5.387001038,74,65,163.0545841,1,,,15111.06066,1839,.png,0.122298331
0.122364833,214,145,06241902_proc_01840.png,5.625361919,75,69,145.0867811,1,,,16257.74198,1840,.png,0.122364833
0.122431336,215,145,06241902_proc_01841.png,5.678561687,79,74,128.8801595,1,,,18365.75065,1841,.png,0.122431336
0.122497839,213,146,06241902_proc_01842.png,5.894938946,75,72,125.9439124,1,,,16964.60033,1842,.png,0.122497839
0.122564341,215,139,06241902_proc_01843.png,4.916786194,82,73,98.01542256,1,,,18805.57362,1843,.png,0.122564341
0.122630844,216,138,06241902_proc_01844.png,4.423051834,78,71,80.73353267,1,,,17398.14012,1844,.png,0.122630844
0.122697347,220,145,06241902_proc_01845.png,3.973629951,75,69,91.15737305,1,,,16257.74198,1845,.png,0.122697347
0.122763849,221,144,06241902_proc_01846.png,2.794917107,77,68,95.46914853,1,,,16449.37913,1846,.png,0.122763849
0.122830352,218,156,06241902_proc_01847.png,2.132859468,69,62,138.7387111,1,,,13439.73337,1847,.png,0.122830352
0.123096362,211,154,06241902_proc_01851.png,3.328769922,66,62,103.2815531,1,,,12855.39714,1851,.png,0.123096362
0.123162865,208,155,06241902_proc_01852.png,3.845304489,81,73,117.4106326,1,,,18576.23736,1852,.png,0.123162865
0.123229368,208,155,06241902_proc_01853.png,4.718174934,95,80,178.7339639,1,,,23876.10417,1853,.png,0.123229368
0.12329587,210,155,06241902_proc_01854.png,4.626271725,87,75,175.7166424,1,,,20498.89206,1854,.png,0.12329587
0.123362373,210,151,06241902_proc_01855.png,5.143649101,93,80,167.0204489,1,,,23373.44934,1855,.png,0.123362373
0.123428875,211,147,06241902_proc_01856.png,5.170980453,91,78,161.7696975,1,,,22299.02466,1856,.png,0.123428875
0.123495378,209,143,06241902_proc_01857.png,4.891040802,84,71,139.7917521,1,,,18736.45859,1857,.png,0.123495378
0.123561881,205,139,06241902_proc_01858.png,4.234274864,81,73,167.5868193,1,,,18576.23736,1858,.png,0.123561881
0.123628383,203,139,06241902_proc_01859.png,3.126636505,78,65,32.56921064,1,,,15927.87475,1859,.png,0.123628383
0.123694886,199,146,06241902_proc_01860.png,2.306063175,71,52,36.22166455,1,,,11598.76008,1860,.png,0.123694886
0.123761389,199,155,06241902_proc_01861.png,1.777129412,55,41,13.57882588,1,,,7084.291434,1861,.png,0.123761389
0.123827891,206,161,06241902_proc_01862.png,1.55822897,41,39,11.50424813,1,,,5023.406653,1862,.png,0.123827891
0.124027399,220,143,06241902_proc_01865.png,2.16857934,58,52,17.23486563,1,,,9475.043443,1865,.png,0.124027399
0.124093902,218,148,06241902_proc_01866.png,3.348128557,62,61,166.7079985,1,,,11881.50342,1866,.png,0.124093902
0.124160404,216,151,06241902_proc_01867.png,4.680233002,65,62,163.906862,1,,,12660.61839,1867,.png,0.124160404
0.124226907,217,152,06241902_proc_01868.png,5.686218739,75,66,156.8980138,1,,,15550.88364,1868,.png,0.124226907
0.12429341,216,151,06241902_proc_01869.png,5.890557289,75,67,158.6823222,1,,,15786.50308,1869,.png,0.12429341
0.124359912,219,148,06241902_proc_01870.png,5.442341805,72,66,130.3571982,1,,,14928.84829,1870,.png,0.124359912
0.124426415,222,145,06241902_proc_01871.png,6.495750904,74,67,22.61965017,1,,,15576.01638,1871,.png,0.124426415
0.124492917,220,141,06241902_proc_01872.png,5.115376949,83,72,100.8848533,1,,,18774.1577,1872,.png,0.124492917
0.12455942,219,140,06241902_proc_01873.png,4.85447073,81,72,8.7834824,1,,,18321.76836,1873,.png,0.12455942
0.124625923,220,142,06241902_proc_01874.png,3.275761604,71,63,14.75740234,1,,,14052.34394,1874,.png,0.124625923
0.124692425,223,140,06241902_proc_01875.png,1.565524578,51,43,28.308846,1,,,6889.512689,1875,.png,0.124692425
0.124891933,205,131,06241902_proc_01878.png,1.569510698,51,37,20.25793468,1,,,5928.185337,1878,.png,0.124891933
0.124958436,211,140,06241902_proc_01879.png,2.416009665,57,49,112.8597937,1,,,8774.468281,1879,.png,0.124958436
0.125024938,209,148,06241902_proc_01880.png,2.638550997,72,63,125.909297,1,,,14250.26428,1880,.png,0.125024938
0.125091441,207,150,06241902_proc_01881.png,3.164724112,73,65,93.34315653,1,,,14906.85714,1881,.png,0.125091441
0.125157944,209,153,06241902_proc_01882.png,4.343745232,76,68,68.69477101,1,,,16235.75083,1882,.png,0.125157944
0.125224446,208,151,06241902_proc_01883.png,4.242191315,74,68,115.0493474,1,,,15808.49423,1883,.png,0.125224446
0.125290949,209,153,06241902_proc_01884.png,4.949306488,76,71,101.394604,1,,,16952.03396,1884,.png,0.125290949
0.125357452,205,150,06241902_proc_01885.png,4.288407326,79,76,11.05999043,1,,,18862.12229,1885,.png,0.125357452
0.125423954,198,150,06241902_proc_01886.png,3.594034672,75,72,24.04255445,1,,,16964.60033,1886,.png,0.125423954
0.125490457,198,145,06241902_proc_01887.png,2.888393402,78,74,23.1035076,1,,,18133.2728,1887,.png,0.125490457
0.125556959,202,139,06241902_proc_01888.png,2.985645533,70,64,38.13538451,1,,,14074.33509,1888,.png,0.125556959
0.125623462,196,134,06241902_proc_01889.png,2.220010757,65,52,49.07033979,1,,,10618.58317,1889,.png,0.125623462
0.125889473,220,136,06241902_proc_01893.png,2.523306847,63,56,7.913000403,1,,,11083.53888,1893,.png,0.125889473
0.125955975,216,138,06241902_proc_01894.png,2.956287861,69,63,14.7098574,1,,,13656.50327,1894,.png,0.125955975
0.126022478,219,146,06241902_proc_01895.png,3.72052002,75,71,22.70928274,1,,,16728.98088,1895,.png,0.126022478
0.126088981,224,149,06241902_proc_01896.png,4.44325161,78,73,14.40711951,1,,,17888.22857,1896,.png,0.126088981
0.126155483,221,154,06241902_proc_01897.png,4.933548927,74,70,18.77907749,1,,,16273.44995,1897,.png,0.126155483
0.126221986,222,155,06241902_proc_01898.png,4.717118263,68,67,29.01701367,1,,,14313.09613,1898,.png,0.126221986
0.126288488,222,154,06241902_proc_01899.png,4.879428864,67,62,27.58240074,1,,,13050.17588,1899,.png,0.126288488
0.126354991,223,156,06241902_proc_01900.png,4.375208378,69,61,20.5637325,1,,,13222.96348,1900,.png,0.126354991
0.126421494,222,150,06241902_proc_01901.png,3.986700296,73,69,7.147779733,1,,,15824.2022,1901,.png,0.126421494
0.126487996,228,146,06241902_proc_01902.png,3.325296402,77,67,25.84919413,1,,,16207.4765,1902,.png,0.126487996
0.126554499,231,134,06241902_proc_01903.png,2.373780966,67,53,178.9168966,1,,,11155.79551,1903,.png,0.126554499
0.126621002,231,129,06241902_proc_01904.png,2.00103569,69,41,177.3736328,1,,,8887.565617,1904,.png,0.126621002
0.126887012,208,137,06241902_proc_01908.png,2.252043724,69,45,6.626565436,1,,,9754.645189,1908,.png,0.126887012
0.126953515,208,136,06241902_proc_01909.png,2.898293018,71,55,1.492517143,1,,,12267.91931,1909,.png,0.126953515
0.127020017,209,138,06241902_proc_01910.png,3.099372387,68,56,140.7948883,1,,,11963.18482,1910,.png,0.127020017
0.12708652,209,146,06241902_proc_01911.png,3.824956417,83,71,165.1197601,1,,,18513.40551,1911,.png,0.12708652
0.127153023,209,152,06241902_proc_01912.png,4.011360168,91,67,10.80356549,1,,,19154.29041,1912,.png,0.127153023
0.127219525,207,156,06241902_proc_01913.png,3.563508034,90,57,12.44307727,1,,,16116.37031,1913,.png,0.127219525
0.127286028,203,158,06241902_proc_01914.png,3.738368988,93,59,20.95626005,1,,,17237.91889,1914,.png,0.127286028
0.12735253,201,154,06241902_proc_01915.png,3.334127426,82,57,2.394553759,1,,,14683.80406,1915,.png,0.12735253
0.127419033,197,149,06241902_proc_01916.png,2.946150064,69,53,164.8107299,1,,,11488.80433,1916,.png,0.127419033
0.127485536,203,140,06241902_proc_01917.png,1.925188303,50,38,172.3886079,1,,,5969.026042,1917,.png,0.127485536
0.127751546,223,162,06241902_proc_01921.png,0.997841358,48,38,160.4766214,1,,,5730.265,1921,.png,0.127751546
0.127818049,223,145,06241902_proc_01922.png,1.718516588,55,49,123.9290544,1,,,8466.592201,1922,.png,0.127818049
0.127884551,225,145,06241902_proc_01923.png,2.709215403,67,60,122.1383393,1,,,12629.20247,1923,.png,0.127884551
0.127951054,225,144,06241902_proc_01924.png,3.294287682,72,63,129.7049902,1,,,14250.26428,1924,.png,0.127951054
0.128017557,223,144,06241902_proc_01925.png,4.166734695,72,67,177.3701524,1,,,15155.04296,1925,.png,0.128017557
0.128084059,223,149,06241902_proc_01926.png,4.56743288,68,63,13.73808626,1,,,13458.58293,1926,.png,0.128084059
0.128150562,222,152,06241902_proc_01927.png,3.842453718,66,58,4.71397928,1,,,12026.01668,1927,.png,0.128150562
0.128217065,224,156,06241902_proc_01928.png,3.526838303,65,55,173.2121042,1,,,11231.19374,1928,.png,0.128217065
0.128283567,225,155,06241902_proc_01929.png,3.555570602,66,55,14.18646854,1,,,11403.98133,1929,.png,0.128283567
0.12835007,231,159,06241902_proc_01930.png,3.248881102,62,54,11.58327854,1,,,10518.0522,1930,.png,0.12835007
0.128416572,238,154,06241902_proc_01931.png,2.46596694,57,49,0.243584476,1,,,8774.468281,1931,.png,0.128416572
0.128682583,216,164,06241902_proc_01935.png,1.518400669,52,38,177.4206839,1,,,6207.787083,1935,.png,0.128682583
0.128749086,207,148,06241902_proc_01936.png,1.836527824,48,37,176.8665009,1,,,5579.468553,1936,.png,0.128749086
0.128815588,206,139,06241902_proc_01937.png,3.717714548,61,51,96.29750021,1,,,9773.494745,1937,.png,0.128815588
0.128882091,209,137,06241902_proc_01938.png,3.693281651,70,54,2.42078382,1,,,11875.22023,1938,.png,0.128882091
0.128948593,206,139,06241902_proc_01939.png,3.58326602,88,63,11.68721694,1,,,17416.98967,1939,.png,0.128948593
0.129015096,202,142,06241902_proc_01940.png,4.35463953,91,70,11.80147064,1,,,20011.9452,1940,.png,0.129015096
0.129081599,202,143,06241902_proc_01941.png,5.377295971,90,79,5.470012492,1,,,22336.72377,1941,.png,0.129081599
0.129148101,197,148,06241902_proc_01942.png,4.576946259,85,71,163.1877557,1,,,18959.51166,1942,.png,0.129148101
0.129214604,197,152,06241902_proc_01943.png,3.585361481,78,63,160.450402,1,,,15437.7863,1943,.png,0.129214604
0.129281107,194,159,06241902_proc_01944.png,2.849769354,69,56,168.017146,1,,,12139.11401,1944,.png,0.129281107
0.129347609,192,160,06241902_proc_01945.png,2.006186247,62,49,1.979391596,1,,,9544.158482,1945,.png,0.129347609
0.129414112,184,160,06241902_proc_01946.png,0.868114471,47,39,162.6232167,1,,,5758.539334,1946,.png,0.129414112
0.12961362,230,171,06241902_proc_01949.png,1.179867983,49,35,8.624380827,1,,,5387.831401,1949,.png,0.12961362
0.129680122,226,164,06241902_proc_01950.png,2.032645226,56,46,6.528928309,1,,,8092.742676,1950,.png,0.129680122
0.129746625,222,154,06241902_proc_01951.png,2.340477467,62,53,12.7848642,1,,,10323.27346,1951,.png,0.129746625
0.129813128,223,148,06241902_proc_01952.png,3.661449432,71,63,7.676418872,1,,,14052.34394,1952,.png,0.129813128
0.12987963,222,143,06241902_proc_01953.png,5.034578323,77,70,2.298198573,1,,,16933.1844,1953,.png,0.12987963
0.129946133,222,140,06241902_proc_01954.png,5.989695549,85,77,7.537907759,1,,,20561.72392,1954,.png,0.129946133
0.130012635,222,145,06241902_proc_01955.png,5.657440186,78,72,1.586442702,1,,,17643.18434,1955,.png,0.130012635
0.130079138,225,145,06241902_proc_01956.png,5.030117512,76,71,1.09189261,1,,,16952.03396,1956,.png,0.130079138
0.130145641,229,150,06241902_proc_01957.png,4.14480257,69,65,16.19340181,1,,,14090.04305,1957,.png,0.130145641
0.130212143,230,155,06241902_proc_01958.png,3.834460735,66,59,17.65209116,1,,,12233.36179,1958,.png,0.130212143
0.130278646,229,159,06241902_proc_01959.png,2.584246635,62,53,9.392752349,1,,,10323.27346,1959,.png,0.130278646
0.130345149,226,165,06241902_proc_01960.png,1.014287949,47,39,175.2344046,1,,,5758.539334,1960,.png,0.130345149
0.130611159,202,162,06241902_proc_01964.png,2.003792763,52,45,170.7890041,1,,,7351.326809,1964,.png,0.130611159
0.130677662,204,156,06241902_proc_01965.png,2.483118773,65,52,4.950042997,1,,,10618.58317,1965,.png,0.130677662
0.130744164,207,150,06241902_proc_01966.png,2.621194839,64,53,143.509547,1,,,10656.28228,1966,.png,0.130744164
0.130810667,207,142,06241902_proc_01967.png,3.654989958,81,62,7.981952871,1,,,15777.07831,1967,.png,0.130810667
0.13087717,203,139,06241902_proc_01968.png,3.994858027,82,59,4.949476091,1,,,15199.02526,1968,.png,0.13087717
0.130943672,202,139,06241902_proc_01969.png,4.191698551,83,60,1.399405443,1,,,15645.13141,1969,.png,0.130943672
0.131010175,203,141,06241902_proc_01970.png,4.108288288,82,63,8.889613294,1,,,16229.46765,1970,.png,0.131010175
0.131076678,204,141,06241902_proc_01971.png,3.30619812,74,59,1.101457863,1,,,13716.19353,1971,.png,0.131076678
0.13114318,201,143,06241902_proc_01972.png,3.014501095,79,59,169.6142526,1,,,14642.96336,1972,.png,0.13114318
0.131209683,195,153,06241902_proc_01973.png,2.677388191,70,46,2.027738237,1,,,10115.92834,1973,.png,0.131209683
0.131276185,195,161,06241902_proc_01974.png,1.726850033,55,37,174.5642166,1,,,6393.14105,1974,.png,0.131276185
0.131342688,200,162,06241902_proc_01975.png,1.210582018,48,37,173.9695022,1,,,5579.468553,1975,.png,0.131342688
0.131542196,235,161,06241902_proc_01978.png,0.766685486,44,32,174.702805,1,,,4423.362456,1978,.png,0.131542196
0.131608699,222,164,06241902_proc_01979.png,2.131905317,51,46,172.9844476,1,,,7370.176365,1979,.png,0.131608699
0.131675201,220,160,06241902_proc_01980.png,2.996088743,57,51,177.5302734,1,,,9132.609844,1980,.png,0.131675201
0.131741704,220,156,06241902_proc_01981.png,3.085819483,60,55,3.310442,1,,,10367.25576,1981,.png,0.131741704
0.131808206,224,148,06241902_proc_01982.png,4.094061852,72,64,3.469662247,1,,,14476.45895,1982,.png,0.131808206
0.131874709,225,145,06241902_proc_01983.png,4.148342609,71,64,177.9271424,1,,,14275.39702,1983,.png,0.131874709
0.131941212,227,143,06241902_proc_01984.png,3.841709852,67,60,167.1711519,1,,,12629.20247,1984,.png,0.131941212
0.132007714,231,143,06241902_proc_01985.png,3.981962919,68,59,152.1115658,1,,,12604.06973,1985,.png,0.132007714
0.132074217,230,145,06241902_proc_01986.png,3.794775724,69,61,175.8608447,1,,,13222.96348,1986,.png,0.132074217
0.13214072,230,149,06241902_proc_01987.png,3.499221325,65,58,62.53260166,1,,,11843.8043,1987,.png,0.13214072
0.132207222,230,157,06241902_proc_01988.png,2.398755789,55,50,178.4522237,1,,,8639.379797,1988,.png,0.132207222
0.132273725,230,164,06241902_proc_01989.png,1.403663635,50,38,170.6627472,1,,,5969.026042,1989,.png,0.132273725
0.132473233,214,154,06241902_proc_01992.png,1.52716732,48,36,175.095744,1,,,5428.672105,1992,.png,0.132473233
0.132539735,205,160,06241902_proc_01993.png,1.68633461,58,39,174.4622367,1,,,7106.282582,1993,.png,0.132539735
0.132606238,204,158,06241902_proc_01994.png,3.153285503,68,51,172.1808652,1,,,10895.04332,1994,.png,0.132606238
0.132672741,203,157,06241902_proc_01995.png,3.739785671,81,59,178.8935133,1,,,15013.67129,1995,.png,0.132672741
0.132739243,202,153,06241902_proc_01996.png,3.663247585,80,64,138.8647691,1,,,16084.95439,1996,.png,0.132739243
0.132805746,201,147,06241902_proc_01997.png,4.035152435,82,72,123.324849,1,,,18547.96303,1997,.png,0.132805746
0.132872248,200,145,06241902_proc_01998.png,4.033404827,84,72,135.1791034,1,,,19000.35237,1998,.png,0.132872248
0.132938751,198,138,06241902_proc_01999.png,4.334335327,88,68,1.953327808,1,,,18799.29044,1999,.png,0.132938751
